test_id,num_points,grid_size,cockayne_steiner,geosteiner_steiner,flute_steiner,cockayne_wirelength,geosteiner_wirelength,flute_wirelength,cockayne_time,geosteiner_time,flute_time
29964,12,8796,10,10,10,26235,26235,26235,0.360564,0.000174,2.1e-05
29965,12,9521,10,10,10,27139,27139,27139,0.367579,0.000305,2.3e-05
29966,12,9658,10,10,10,28145,28145,28145,0.357612,0.00015,2.2e-05
29967,12,8019,10,10,10,22762,22762,22762,0.438794,0.000143,2.4e-05
29968,12,9419,10,10,10,24940,24940,24940,0.216109,0.000195,9e-06
29969,12,8790,10,10,10,26857,26857,26857,0.241015,0.000143,2.1e-05
29970,12,9352,10,10,10,28183,28183,28183,0.46441,0.000204,3.8e-05
29971,12,9310,10,10,10,31654,31654,31883,0.41972,0.000251,4.9e-05
29972,12,8741,10,10,10,23442,23442,23442,0.306897,0.000236,1.9e-05
29973,12,9278,10,10,10,28924,28924,28924,0.393355,0.000137,2.1e-05
29974,12,9044,10,10,10,24711,24711,24711,0.429118,0.000186,2e-05
29975,12,8788,10,10,10,27504,27504,27504,0.315333,0.000136,2e-05
29976,12,7848,10,10,10,20020,20020,20020,0.470582,0.000227,2.1e-05
29977,12,8766,10,10,10,23740,23740,23740,0.288688,0.000134,1.9e-05
29978,12,9288,10,10,10,26083,26083,26083,0.244797,0.000256,2e-05
29979,12,7857,10,10,10,16121,16121,16121,0.236366,0.000238,1.6e-05
29980,12,9206,10,10,10,24813,24813,24813,0.325509,0.000387,2e-05
29981,12,9451,10,10,10,31278,31278,31278,0.270228,0.00026,1.9e-05
29982,12,8947,10,10,10,31231,31231,31231,0.328808,0.000274,2e-05
29983,12,8710,10,10,10,26316,26316,26316,0.435574,0.000279,2.3e-05
29984,12,7600,10,10,10,22433,22433,22433,0.274229,0.000216,1.6e-05
29985,12,8950,9,9,10,26594,26594,26594,0.385052,0.000284,2.1e-05
29986,12,9233,10,10,10,29029,29029,29029,0.294517,0.000322,1.9e-05
29987,12,9755,11,10,10,25898,25898,25898,0.213477,0.000205,8e-06
29988,12,9449,10,10,10,24959,24959,24959,0.190796,0.000151,3e-05
29989,12,9236,10,10,10,26154,26154,26154,0.328673,0.000202,2.1e-05
29990,12,9077,10,10,10,25652,25652,25652,0.290605,0.000141,1.8e-05
29991,12,9684,10,10,10,28824,28824,29018,0.333019,0.000235,2.3e-05
29992,12,9455,10,10,10,26882,26882,26882,0.386395,0.000276,2.3e-05
29993,12,9136,10,10,10,27912,27912,27912,0.225766,0.000231,9e-06
29994,12,9091,10,10,10,24149,24149,24149,0.236627,0.000214,2.1e-05
29995,12,8594,10,10,10,23097,23097,23097,0.342344,0.000246,1.5e-05
29996,12,9774,10,10,10,23517,23517,23517,0.262222,0.000255,2e-05
29997,12,9135,11,10,10,30222,30222,30222,0.282137,0.000263,1.9e-05
29998,12,6051,10,10,10,16718,16718,16718,0.257914,0.000122,1.8e-05
29999,12,8658,10,10,10,25203,25203,25203,0.257532,0.000328,2e-05
30000,12,9200,10,10,10,28457,28457,28457,0.37915,0.000253,2e-05
30001,13,9449,11,11,11,30883,30883,30883,1.393826,0.001912,0.000238
30002,13,9390,11,11,11,25516,25516,25516,0.769312,0.000396,4.1e-05
30003,13,9948,11,11,11,26578,26578,26578,0.547586,0.000207,8e-06
30004,13,8242,11,11,11,26408,26408,26408,0.78651,0.000335,3.2e-05
30005,13,9447,10,11,11,29556,29556,29556,1.060251,0.000535,3.4e-05
30006,13,8980,11,11,11,28934,28934,28934,1.041084,0.000406,3.3e-05
30007,13,8096,11,11,11,20007,20007,20007,0.842148,0.000278,2.8e-05
30008,13,9345,11,11,11,31297,31297,31297,1.102928,0.000384,3.6e-05
30009,13,8993,11,11,11,24938,24938,24938,0.683226,0.000274,2.8e-05
30010,13,9302,11,11,11,25668,25668,25668,0.7786,0.000232,2.8e-05
30011,13,8759,11,11,11,31530,31530,31530,1.035091,0.000295,3.3e-05
30012,13,9772,11,11,11,24935,24935,24935,0.766381,0.000272,0.0001
30013,13,9337,11,11,11,25567,25567,25567,1.132029,0.000269,2.9e-05
30014,13,8804,11,11,11,26926,26926,26926,1.279872,0.000146,3.6e-05
30015,13,9223,11,11,11,26993,26993,26993,1.00752,0.000928,8e-06
30016,13,8951,12,11,11,24406,24406,24406,1.121208,0.000342,3.7e-05
30017,13,8662,12,11,11,23500,23500,23500,1.190302,0.00043,3.6e-05
30018,13,9194,11,11,11,28558,28558,28558,1.258356,0.000316,3.7e-05
30019,13,9042,11,11,11,25189,25189,25189,0.637018,0.000207,2.8e-05
30020,13,8672,11,11,11,24924,24924,24924,0.88282,0.000266,2.3e-05
30021,13,8971,11,11,11,27715,27715,27715,0.672922,0.00028,3.2e-05
30022,13,8469,11,11,11,24693,24693,24693,1.244206,0.000318,3.4e-05
30023,13,7772,11,11,11,22365,22365,22365,0.69237,0.000221,2.1e-05
30024,13,8269,11,11,11,24078,24078,24078,1.301077,0.000224,3.3e-05
30025,13,9371,11,11,11,29420,29420,29420,0.682649,0.000215,2.9e-05
30026,13,8953,11,11,11,28284,28284,28284,1.151092,0.000285,3.9e-05
30027,13,7962,11,11,11,23540,23540,23540,0.642329,0.000292,2.5e-05
30028,13,9347,11,11,11,28757,28757,28757,1.08299,0.000235,2.4e-05
30029,13,9630,11,11,11,28976,28976,28976,1.35782,0.000134,2.9e-05
30030,13,8772,11,11,11,26009,26009,26009,1.572723,0.000259,3.1e-05
30031,13,9144,11,11,11,25761,25761,25761,0.786159,0.000134,3.3e-05
30032,13,9449,11,11,11,31003,31003,31003,1.142799,0.000302,3.4e-05
30033,13,9114,11,11,11,27396,27396,27396,1.456614,0.000177,3.6e-05
30034,13,8802,11,11,11,21278,21278,21278,1.132394,0.000233,3.1e-05
30035,13,9479,11,11,11,27580,27580,27580,0.946418,0.000188,3.2e-05
30036,13,8912,11,11,11,24415,24415,24415,0.871193,0.000271,2.9e-05
30037,13,9109,11,11,11,26926,26926,26926,0.828988,0.00014,3.1e-05
30038,13,8996,11,11,11,27854,27854,27854,1.022019,0.000441,3.2e-05
30039,13,9152,11,11,11,26491,26491,26491,1.112321,0.000148,3.1e-05
30040,13,8265,11,11,11,28864,28864,28864,1.199851,0.000251,2.9e-05
30041,13,9648,11,11,11,26036,26036,26036,0.592312,0.000162,2.5e-05
30042,13,9429,11,11,11,30968,30968,30968,1.211663,0.00016,3e-05
30043,13,8855,11,11,11,28246,28246,28246,1.076468,0.000396,2.7e-05
30044,13,9330,11,11,11,28646,28646,28646,0.863821,0.000245,3.1e-05
30045,13,8113,11,11,11,27126,27126,27126,0.811433,0.000283,3.3e-05
30046,13,8880,11,11,11,28883,28883,28883,1.115033,0.000757,3.9e-05
30047,13,8599,11,11,11,21748,21748,21748,0.735097,0.000226,1.9e-05
30048,13,8421,12,11,11,20219,20219,20219,1.185064,0.000351,2.9e-05
30049,13,9720,11,11,11,32302,32302,32302,1.010069,0.000642,3.4e-05
30050,13,9580,11,11,11,30937,30937,30937,1.037688,0.000244,3.6e-05
30051,13,9436,11,11,11,29581,29581,29581,1.239576,0.000418,3.2e-05
30052,13,9813,11,11,11,29189,29189,29189,1.268152,0.00015,3.1e-05
30053,13,6298,11,11,11,18624,18624,18624,1.150163,0.000171,3.8e-05
30054,13,8942,11,11,11,28780,28780,28780,0.60677,0.000255,2.6e-05
30055,13,9022,11,11,11,22562,22562,22562,0.622827,0.00023,6e-06
30056,13,9512,11,11,11,29143,29143,29143,0.93801,0.000165,6e-06
30057,13,8828,11,11,11,28502,28502,28502,1.054604,0.000183,2.8e-05
30058,13,9923,11,11,11,27985,27985,27985,1.35329,0.00018,3.1e-05
30059,13,9174,11,11,11,19662,19662,19662,1.023302,0.000222,2.9e-05
30060,13,9382,11,11,11,25945,25945,25945,1.089817,0.000268,3e-05
30061,13,8596,11,11,11,27038,27038,27038,0.926986,0.000303,2.7e-05
30062,13,9500,11,11,11,29308,29308,29308,0.677286,0.000128,3.2e-05
30063,13,8584,11,11,11,21839,21839,21839,1.099183,0.000325,3.2e-05
30064,13,8407,11,11,11,27488,27488,27488,1.05856,0.000429,3.3e-05
30065,13,9801,11,11,11,26319,26319,26319,1.212174,0.000252,3.4e-05
30066,13,9265,11,11,11,23683,23683,23683,1.107265,0.000412,2e-05
30067,13,9312,11,11,11,31844,31844,31844,1.025421,0.000227,3.2e-05
30068,13,7727,11,11,11,21564,21564,21564,0.778301,0.000278,2.8e-05
30069,13,9388,12,11,11,27272,27272,27272,1.009722,0.000473,3e-05
30070,13,8808,11,11,11,28979,28979,28979,0.905273,0.00029,3.5e-05
30071,13,9593,11,11,11,31609,31609,31609,0.97003,0.000246,2.7e-05
30072,13,8864,11,11,11,23982,23982,23982,0.737608,0.000115,2.9e-05
30073,13,9674,11,11,11,28464,28464,28464,1.668778,0.000377,3e-05
30074,13,8840,12,11,11,23617,23617,23617,0.997597,0.000484,3e-05
30075,13,8599,11,11,11,26469,26469,26469,0.903133,0.000157,3.2e-05
30076,13,9000,11,11,11,25402,25402,25402,0.935228,0.000301,3.7e-05
30077,13,9190,11,11,11,24776,24776,24776,1.435085,0.000164,3.6e-05
30078,13,9278,11,11,11,27140,27140,27140,1.463265,0.000134,3.2e-05
30079,13,9723,11,11,11,27428,27428,27428,1.200483,0.000333,3.1e-05
30080,13,8845,11,11,11,30096,30096,30096,0.933,0.000237,3e-05
30081,13,9914,11,11,11,29884,29884,29884,1.412761,0.000179,3.4e-05
30082,13,9841,11,11,11,28742,28742,28742,1.102308,0.000189,3.1e-05
30083,13,8097,11,11,11,27688,27688,27688,0.933438,0.000371,2.9e-05
30084,13,8073,11,11,11,21319,21319,21319,0.722224,0.000303,2.1e-05
30085,13,9045,11,11,11,30080,30080,30080,1.014268,0.000209,2.9e-05
30086,13,9646,11,11,11,26234,26234,26234,1.057324,0.000458,2.8e-05
30087,13,8499,11,11,11,29222,29222,29222,1.187352,0.000312,3.9e-05
30088,13,9495,11,11,11,29049,29049,29049,1.444728,0.000332,3.5e-05
30089,13,9146,11,11,11,27429,27429,27429,1.037486,0.000815,3.1e-05
30090,13,7729,11,11,11,20198,20198,20198,0.965428,0.000255,2.7e-05
30091,13,9703,11,11,11,30628,30628,30628,1.138036,0.00032,3.4e-05
30092,13,9885,11,11,11,26876,26876,26876,0.933178,0.000259,3.3e-05
30093,13,9120,11,10,11,28045,28045,28045,1.164633,0.000173,4.3e-05
30094,13,9623,11,11,11,29502,29502,29502,0.749089,0.000251,3.4e-05
30095,13,9119,11,11,11,26219,26219,26219,0.649263,0.000171,1.8e-05
30096,13,9276,11,11,11,25250,25250,25250,0.716935,0.000405,3e-05
30097,13,8838,11,11,11,28005,28005,28005,0.984936,0.000226,3.3e-05
30098,13,9186,11,11,11,24598,24598,24598,0.805851,0.000218,2.9e-05
30099,13,9859,11,11,11,26915,26915,26915,1.040919,0.000322,2.6e-05
30100,13,8407,11,11,11,25264,25264,25264,0.478736,0.000197,2e-05
30101,13,9232,11,11,11,28223,28223,28223,0.677368,0.000259,3.1e-05
30102,13,8917,11,11,11,27920,27920,27920,1.31131,0.000313,3.2e-05
30103,13,9356,11,11,11,29197,29197,29197,0.966345,0.000292,3.6e-05
30104,13,9212,11,11,11,27103,27103,27103,0.851164,0.000234,3e-05
30105,13,9306,11,11,11,24861,24861,24861,0.558848,0.000174,1.8e-05
30106,13,8970,12,11,11,28004,28004,28004,1.026797,0.000753,3.1e-05
30107,13,9141,11,11,11,27510,27510,27510,1.245721,0.000306,2.8e-05
30108,13,9363,11,11,11,27564,27564,27564,1.058233,0.00029,3e-05
30109,13,9317,11,11,11,28678,28678,28678,0.964686,0.000178,3.4e-05
30110,13,9709,11,11,11,27719,27719,27719,1.128891,0.000225,2.9e-05
30111,13,8250,11,11,11,30292,30292,30463,1.124579,0.000342,3e-05
30112,13,9787,11,11,11,23428,23428,23428,1.245057,0.000266,3.2e-05
30113,13,8921,11,11,11,27049,27049,27049,1.218037,0.000242,3.2e-05
30114,13,9492,11,11,11,27324,27324,27324,1.064238,0.0004,3.1e-05
30115,13,9334,11,11,11,26454,26454,26454,0.819198,0.000204,2.6e-05
30116,13,8879,11,11,11,28713,28713,28713,1.156083,0.000471,3.5e-05
30117,13,8846,11,11,11,22955,22955,22955,1.048917,0.000262,2.9e-05
30118,13,9266,11,11,11,26620,26620,26620,1.118176,0.000174,2.8e-05
30119,13,8346,11,11,11,23059,23059,23059,0.66578,0.000277,2.8e-05
30120,13,8807,11,11,11,27117,27117,27117,0.647027,0.000221,4.2e-05
30121,13,9192,11,11,11,27101,27101,27101,0.744431,0.00021,2.6e-05
30122,13,9182,11,11,11,27106,27106,27106,0.925198,0.000326,3.1e-05
30123,13,9444,11,11,11,30351,30351,30351,0.981419,0.000135,2.6e-05
30124,13,9492,11,11,11,27814,27814,27814,0.735183,0.000299,2.9e-05
30125,13,8426,11,11,11,28698,28698,28698,1.183666,0.00064,3.5e-05
30126,13,8712,11,11,11,24821,24821,24821,1.036518,0.000148,3.4e-05
30127,13,9692,11,11,11,27753,27753,27753,1.27101,0.000341,3.2e-05
30128,13,9025,11,11,11,22193,22193,22193,0.750601,0.000275,2.8e-05
30129,13,9436,11,11,11,31413,31413,31413,1.260365,0.000121,3.2e-05
30130,13,9648,11,11,11,29389,29389,29389,0.867928,0.00028,3.1e-05
30131,13,9090,11,11,11,21742,21742,21742,0.752468,0.000265,2.9e-05
30132,13,9718,11,11,11,32421,32421,32421,0.676839,0.000323,2.6e-05
30133,13,9481,11,11,11,26951,26951,26951,0.924423,0.00032,1.8e-05
30134,13,9427,11,11,11,29596,29596,29596,1.205951,0.00025,3e-05
30135,13,9313,11,11,11,28977,28977,28977,0.83432,0.000396,2.9e-05
30136,13,9481,11,11,11,25658,25658,25658,1.075457,0.000316,3.2e-05
30137,13,9585,11,11,11,30903,30903,30903,0.771272,0.000302,3.6e-05
30138,13,9168,11,11,11,27503,27503,27503,0.714435,0.000222,2.8e-05
30139,13,8366,11,10,11,22705,22705,22705,1.059394,0.000322,2.8e-05
30140,13,8990,11,11,11,27184,27184,27184,1.204951,0.000367,3.2e-05
30141,13,9280,11,11,11,29844,29844,29844,0.759749,0.000261,3.2e-05
30142,13,9225,12,11,11,28862,28862,28862,1.321606,0.000242,3.3e-05
30143,13,9759,11,11,11,27504,27504,27504,1.03356,0.000227,3.2e-05
30144,13,9028,11,11,11,30509,30509,30509,1.181931,0.000164,3.3e-05
30145,13,9854,11,11,11,28197,28197,28197,0.604599,0.000238,2.2e-05
30146,13,9091,11,11,11,30571,30571,31525,0.861638,0.000384,3.1e-05
30147,13,8765,11,11,11,25831,25831,25831,1.037366,0.000149,2.6e-05
30148,13,8325,11,11,11,26316,26316,26316,1.209542,0.000343,3.4e-05
30149,13,9711,11,11,11,27532,27532,27532,1.284519,0.000197,3.1e-05
30150,13,9253,11,11,11,30467,30467,30467,1.46531,0.000386,3.3e-05
30151,13,8736,11,11,11,29105,29105,29105,1.060929,0.000262,3.9e-05
30152,13,9191,11,11,11,26493,26493,26493,0.726463,0.000154,2.7e-05
30153,13,9107,11,11,11,28411,28411,28411,1.487954,0.000264,2.9e-05
30154,13,9758,11,11,11,27957,27957,27957,0.961555,0.000164,3.1e-05
30155,13,8726,11,11,11,24823,24823,24823,0.951948,0.00041,3.4e-05
30156,13,9418,11,11,11,28496,28496,28496,1.497231,0.000285,4.2e-05
30157,13,9484,11,11,11,24770,24770,24770,0.471024,0.000135,1.9e-05
30158,13,7826,11,11,11,24733,24733,24733,0.716381,0.000388,2.7e-05
30159,13,9600,10,11,11,30925,30925,30996,1.234656,0.000294,3.2e-05
30160,13,9929,11,11,11,27645,27645,27645,1.109454,0.000309,2.8e-05
30161,13,9426,11,11,11,28482,28482,28482,1.15349,0.000493,3.1e-05
30162,13,9525,11,11,11,30757,30757,30757,1.048798,0.000215,3.4e-05
30163,13,9806,11,11,11,27749,27749,27749,0.857746,0.000264,3e-05
30164,13,9158,11,11,11,25765,25765,25765,0.59241,0.000207,1.9e-05
30165,13,9662,11,11,11,29392,29392,29392,1.095255,0.000246,3.3e-05
30166,13,9472,11,11,11,31161,31161,31161,0.959298,0.00024,3e-05
30167,13,9954,11,11,11,31424,31424,31424,1.006255,0.000271,3.9e-05
30168,13,7924,11,11,11,24384,24384,24384,0.75519,0.000148,2.5e-05
30169,13,9882,11,11,11,29366,29366,29366,1.185423,0.000235,3.4e-05
30170,13,9296,11,11,11,30066,30066,30066,1.315656,0.00033,3.1e-05
30171,13,9441,11,11,11,28459,28459,28459,0.682513,0.000217,1.6e-05
30172,13,8619,11,11,11,25496,25496,25496,1.343824,0.000708,3.2e-05
30173,13,8470,11,11,11,25279,25279,25279,0.928845,0.000325,3.1e-05
30174,13,8817,11,11,11,25223,25223,25223,1.26326,0.000265,3.2e-05
30175,13,8994,11,11,11,26204,26204,26204,0.673094,0.00035,3e-05
30176,13,9523,11,11,11,31129,31129,31129,1.254665,0.000267,2.9e-05
30177,13,9335,11,11,11,31253,31253,31253,1.194117,0.000174,2.8e-05
30178,13,8364,11,11,11,25920,25920,25920,0.68439,0.000286,2.1e-05
30179,13,9776,11,11,11,27440,27440,27440,0.687044,0.000634,1.9e-05
30180,13,8170,11,11,11,28145,28145,28145,0.883548,0.000275,2.5e-05
30181,13,8598,11,11,11,24397,24397,24397,1.431908,0.000227,2.9e-05
30182,13,8886,11,11,11,26770,26770,26770,1.424823,0.000165,2.7e-05
30183,13,8568,11,11,11,24242,24242,24242,0.82875,0.000215,3.9e-05
30184,13,9942,11,11,11,28310,28310,28310,0.901054,0.000105,2.7e-05
30185,13,8865,11,11,11,29678,29678,29678,1.55772,0.0004,3.8e-05
30186,13,8709,11,11,11,25903,25903,25903,1.309157,0.000324,3.5e-05
30187,13,9349,11,11,11,25660,25660,25660,1.036899,0.000353,3.2e-05
30188,13,9487,11,11,11,21694,21694,21694,1.152306,0.000219,3.1e-05
30189,13,9797,11,11,11,30602,30602,30602,0.972865,0.000227,2.9e-05
30190,13,8881,11,11,11,27962,27962,27962,1.410902,0.000247,2.8e-05
30191,13,9661,11,11,11,27837,27837,27837,0.9927,0.000187,4.6e-05
30192,13,8988,11,11,11,28192,28192,28213,1.544651,0.000369,3.3e-05
30193,13,9061,11,11,11,25597,25597,25597,1.16456,0.000279,2.9e-05
30194,13,9871,11,11,11,31546,31546,31546,0.903575,0.000262,2.9e-05
30195,13,9025,11,11,11,29558,29558,29558,1.449582,0.001304,3.1e-05
30196,13,9520,11,11,11,29030,29030,29030,0.956373,0.00016,2.6e-05
30197,13,9400,11,11,11,27805,27805,27805,0.900326,0.000147,3e-05
30198,13,8135,11,11,11,23716,23716,23716,1.049528,0.00021,3.3e-05
30199,13,9225,11,11,11,30695,30695,30695,1.001474,0.000236,3.3e-05
30200,13,9619,11,11,11,33221,33221,33322,1.035282,0.000353,3e-05
30201,13,8726,11,11,11,22624,22624,22624,0.68308,0.000283,1.6e-05
30202,13,9887,11,11,11,30070,30070,30070,1.156333,0.000393,3.1e-05
30203,13,8813,11,11,11,26864,26864,26864,0.76564,0.000597,3.3e-05
30204,13,9595,11,11,11,30527,30527,30527,0.666574,0.000218,7e-06
30205,13,9769,11,11,11,29558,29558,29558,1.177199,0.000441,3e-05
30206,13,7853,11,11,11,23973,23973,23973,0.888506,0.000342,3e-05
30207,13,9415,11,11,11,28203,28203,28203,0.730365,0.000317,2.9e-05
30208,13,7244,11,11,11,21923,21923,21923,0.76735,0.000226,2.1e-05
30209,13,9921,11,11,11,32410,32410,32410,0.678819,0.000296,3e-05
30210,13,6781,11,11,11,18796,18796,18796,0.685578,0.000157,1.5e-05
30211,13,9370,11,11,11,29307,29307,29307,1.03206,0.000301,2.9e-05
30212,13,9638,10,10,11,27427,27427,27427,0.819546,0.000353,0.000548
30213,13,9232,12,11,11,29522,29522,29522,1.2321,0.000329,3e-05
30214,13,7753,11,11,11,22401,22401,22401,0.923025,0.000295,2.5e-05
30215,13,9504,11,11,11,28682,28682,28682,0.689252,0.000582,3.5e-05
30216,13,8625,11,11,11,28243,28243,28243,0.863398,0.000204,3.1e-05
30217,13,8966,11,11,11,27155,27155,27155,0.960396,0.000149,3.2e-05
30218,13,9555,11,11,11,30117,30117,30117,1.178772,0.000229,2.9e-05
30219,13,9902,11,11,11,22510,22510,22510,0.522441,0.000134,2.2e-05
30220,13,9728,11,11,11,29302,29302,29302,0.828423,0.000262,2.6e-05
30221,13,9384,11,11,11,24162,24162,24162,0.790137,0.000242,2e-06
30222,13,8897,11,11,11,23879,23879,23879,1.190346,0.00023,2.6e-05
30223,13,8166,11,11,11,22868,22868,22868,0.877524,0.000131,2.3e-05
30224,13,9661,11,11,11,26426,26426,26426,1.342584,0.000154,2.9e-05
30225,13,9060,11,11,11,26326,26326,26326,0.755195,0.000281,3e-05
30226,13,8705,11,11,11,31104,31104,31104,1.257652,0.000306,3.2e-05
30227,13,8691,11,11,11,25595,25595,25595,0.842053,0.000226,2.9e-05
30228,13,9524,11,11,11,23945,23945,23945,0.73087,0.000265,6e-06
30229,13,8345,11,11,11,23308,23308,23308,0.980189,0.000245,2.6e-05
30230,13,8466,11,11,11,26935,26935,26935,0.558705,0.000159,2.2e-05
30231,13,8698,11,11,11,25944,25944,25944,0.731428,0.000243,2.7e-05
30232,13,8214,11,11,11,21524,21524,21524,1.450176,0.000182,2.4e-05
30233,13,8994,11,11,11,27067,27067,27067,0.841405,0.000272,2.4e-05
30234,13,9511,11,11,11,28522,28522,28522,1.426356,0.000324,3.1e-05
30235,13,8058,11,11,11,22825,22825,22825,0.491575,0.000219,2.1e-05
30236,13,9467,11,11,11,24078,24078,24078,0.683326,0.000264,1.9e-05
30237,13,9178,11,11,11,26319,26319,26319,1.110527,0.000207,3.8e-05
30238,13,8926,11,11,11,27474,27474,27474,0.811806,0.000269,3.7e-05
30239,13,7988,12,11,11,26348,26348,26348,1.400214,0.000186,3.2e-05
30240,13,9738,11,11,11,29005,29005,29005,1.7289,0.000228,3.2e-05
30241,13,9627,11,11,11,25624,25624,25624,0.654687,0.00027,2.8e-05
30242,13,9444,11,11,11,31837,31837,31837,0.755579,0.000366,3.2e-05
30243,13,9488,11,11,11,26481,26481,26481,0.915243,0.000291,2.9e-05
30244,13,9242,11,11,11,25458,25458,25458,1.371794,0.000438,2.7e-05
30245,13,9467,11,11,11,22288,22288,22288,0.656546,0.000442,1e-06
30246,13,9350,11,11,11,29642,29642,29642,0.845521,0.000567,3.4e-05
30247,13,9647,11,11,11,25789,25789,25789,0.957377,0.000447,3e-05
30248,13,8245,11,11,11,23314,23314,23314,1.097298,0.000476,2.8e-05
30249,13,7761,11,11,11,23616,23616,23616,1.105258,0.000432,2.7e-05
30250,13,9608,11,11,11,29223,29223,29223,1.399518,0.000337,3.1e-05
30251,13,8278,11,11,11,23327,23327,23327,1.189056,0.000167,3e-05
30252,13,9376,11,11,11,27875,27875,27875,1.484234,0.000348,2.9e-05
30253,13,8906,11,11,11,23688,23688,23688,0.911492,0.00038,2.1e-05
30254,13,9941,11,11,11,28480,28480,28751,1.557547,0.000648,3.4e-05
30255,13,9362,11,11,11,32028,32028,32202,1.387818,0.000425,3.4e-05
30256,13,9448,11,11,11,26300,26300,26300,1.342059,0.000326,2.7e-05
30257,13,8751,11,11,11,27230,27230,27230,1.411818,0.000278,3e-05
30258,13,8478,11,11,11,27253,27253,27253,0.750078,0.000387,3e-05
30259,13,8881,11,11,11,21457,21457,21457,0.680986,0.000311,1.7e-05
30260,13,8576,11,11,11,27816,27816,27816,0.982838,0.000323,2.7e-05
30261,13,9176,11,11,11,27956,27956,27956,0.947945,0.000432,3.1e-05
30262,13,9178,11,11,11,30281,30281,30281,1.448459,0.000505,4.4e-05
30263,13,8893,11,11,11,22263,22263,22263,0.936311,0.000496,1.8e-05
30264,13,8768,11,11,11,21259,21259,21259,0.988898,0.000367,3.4e-05
30265,13,9014,11,11,11,28580,28580,28580,0.786686,0.000457,3.1e-05
30266,13,9385,11,11,11,31620,31620,31620,0.960006,0.000326,3.1e-05
30267,13,8948,11,11,11,25892,25892,25892,1.14111,0.000311,3e-05
30268,13,9424,11,11,11,33418,33418,33418,0.75102,0.000191,2.8e-05
30269,13,9235,11,11,11,30387,30387,30387,0.946069,0.000321,3.2e-05
30270,13,9554,12,11,11,31238,31238,31238,1.452621,0.00074,3.3e-05
30271,13,9422,11,11,11,31229,31229,31229,1.274809,0.000505,2.9e-05
30272,13,9449,11,11,11,27043,27043,27043,1.113202,0.000226,2.7e-05
30273,13,8373,11,11,11,28003,28003,28003,0.991759,0.000271,2.8e-05
30274,13,8235,11,11,11,24536,24536,24536,1.033252,0.000302,3e-05
30275,13,7765,11,11,11,18582,18582,18582,0.68419,0.000237,2.9e-05
30276,13,8136,11,11,11,24102,24102,24102,0.975939,0.000276,2.5e-05
30277,13,8683,11,11,11,24965,24965,25307,0.759893,0.000458,3e-05
30278,13,8914,11,11,11,27338,27338,27338,0.957848,0.000294,3.1e-05
30279,13,9487,11,11,11,25691,25691,25691,1.15933,0.000256,3.3e-05
30280,13,9045,11,11,11,24418,24418,24418,1.13717,0.00017,3.4e-05
30281,13,8753,11,11,11,27557,27557,27557,1.187221,0.000219,2.6e-05
30282,13,9647,11,11,11,28444,28444,28444,0.749843,0.000313,2.8e-05
30283,13,9630,11,11,11,26245,26245,26245,1.21496,0.000135,2.2e-05
30284,13,9664,11,11,11,29012,29012,29012,0.889285,0.000361,3.5e-05
30285,13,9480,11,11,11,24966,24966,24966,0.833996,0.000485,2.6e-05
30286,13,9378,12,11,11,29989,29989,29989,0.768855,0.000291,3.2e-05
30287,13,9845,11,11,11,30108,30108,30108,1.201257,0.000294,3.3e-05
30288,13,8605,11,11,11,26830,26830,26830,0.752876,0.000369,1.8e-05
30289,13,7702,11,11,11,21581,21581,21581,0.594511,0.000229,2.6e-05
30290,13,8706,11,11,11,24996,24996,24996,1.316844,0.000241,3.3e-05
30291,13,9113,11,11,11,26980,26980,26980,0.868995,0.000319,2.8e-05
30292,13,9387,11,11,11,30300,30300,30300,1.280527,0.000593,3.4e-05
30293,13,9798,11,11,11,31765,31765,31765,1.231802,0.002072,3.1e-05
30294,13,9646,11,11,11,31717,31717,31717,0.925759,0.000271,3.4e-05
30295,13,9721,11,11,11,31361,31361,31361,1.091233,0.000368,2.8e-05
30296,13,8761,11,11,11,23103,23103,23103,0.516026,0.000235,2e-05
30297,13,9725,11,11,11,26750,26750,26750,0.919303,0.000245,2.3e-05
30298,13,9422,11,11,11,30549,30549,30549,0.590432,0.000175,2.3e-05
30299,13,9824,11,11,11,26543,26543,26543,0.894015,0.001124,2.1e-05
30300,13,9210,11,11,11,25458,25458,25458,0.647918,0.000255,1.9e-05
30301,13,9900,11,10,11,30802,30802,30802,1.004574,0.000273,3.2e-05
30302,13,9722,11,11,11,29033,29033,29033,1.286753,0.000157,3e-05
30303,13,9649,11,11,11,29892,29892,29892,1.296015,0.000223,3.3e-05
30304,13,9137,11,11,11,27232,27232,27232,1.331999,0.00021,3.2e-05
30305,13,9149,11,11,11,26755,26755,26755,0.992127,0.000257,3e-05
30306,13,8824,11,11,11,24362,24362,24362,0.86017,0.000384,2.6e-05
30307,13,8615,11,11,11,28298,28298,28807,1.024582,0.000195,2.9e-05
30308,13,9467,11,11,11,23536,23536,23536,0.910135,0.000232,3e-06
30309,13,9357,11,11,11,24585,24585,24585,1.048231,0.000215,4.8e-05
30310,13,8896,11,11,11,27795,27795,27795,0.949166,0.000384,3.2e-05
30311,13,9263,11,11,11,27599,27599,27599,0.926351,0.000317,2.9e-05
30312,13,9658,11,11,11,29636,29636,29636,0.985416,0.000211,2.6e-05
30313,13,8433,11,11,11,26505,26505,26505,1.005563,0.000337,2.6e-05
